budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,year
1000000,"[27, 53]",en,7.483385,"[1380, 2806, 6016, 6017]",['AU'],2005-01-01,27762648.0,99.0,"['sv', 'en']",Wolf Creek,6.1,288.0,2005
150000000,"[12, 14, 10751]",en,24.903058,"[462, 6194, 7364]","['GB', 'US']",2005-11-05,895921036.0,157.0,"['en', 'fr']",Harry Potter and the Goblet of Fire,7.5,5758.0,2005
28000000,"[18, 10402, 10749]",en,11.476443,"[84, 85, 86, 711, 6402]","['DE', 'US']",2005-09-13,186438883.0,136.0,"['en', 'ru']",Walk the Line,7.3,732.0,2005
40000000,"[18, 10749]",en,9.530278,"[5, 436, 497]",['US'],2005-11-23,31670620.0,135.0,['en'],Rent,6.7,159.0,2005
65000000,"[10751, 14, 878, 12]",en,10.695639,"[441, 2550, 11370, 14718]",['US'],2005-11-06,64321501.0,101.0,['en'],Zathura: A Space Adventure,6.1,808.0,2005
14000000,"[18, 10751]",en,2.308846,[],['US'],2005-09-03,6856989.0,104.0,['en'],Bee Season,5.2,26.0,2005
45000000,"[35, 10751, 10749]",en,10.238422,"[4, 441, 2348, 3396, 3929, 7431, 8411, 75616]",['US'],2005-11-23,72028752.0,90.0,['en'],"Yours, Mine & Ours",5.7,233.0,2005
15000000,"[18, 53, 80, 10749]",en,9.020372,[7],"['IE', 'LU', 'RU', 'GB', 'US']",2005-10-26,85306374.0,124.0,['en'],Match Point,7.2,1134.0,2005
180000000,"[12, 10751, 14]",en,18.13542,"[5888, 10221]","['GB', 'US']",2005-12-07,748806957.0,143.0,"['en', 'de']","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,2709.0,2005
207000000,"[12, 18, 28]",en,19.761164,"[11, 33, 68, 69]","['NZ', 'US', 'DE']",2005-12-14,550000000.0,187.0,['en'],King Kong,6.6,2403.0,2005
85000000,"[18, 36, 10749]",en,7.680762,"[27, 158, 441, 780]",['US'],2005-12-06,162242962.0,145.0,"['en', 'ja']",Memoirs of a Geisha,7.3,670.0,2005
15000000,"[28, 27, 9648, 53]",en,1.158196,[938],"['NL', 'US']",2001-05-11,163169.0,111.0,['en'],Down,4.1,18.0,2001
10000000,"[28, 35, 80, 18, 53]",en,3.867472,[14],"['DE', 'US']",2005-05-12,17297244.0,96.0,"['en', 'pl']",The Matador,6.2,137.0,2005
12000000,"[35, 18, 10749]",en,8.334487,[],['US'],2005-09-10,84967.0,92.0,['en'],Mozart and the Whale,6.5,41.0,2005
15000000,"[12, 80, 18, 9648, 37]",en,9.117934,"[2322, 6896]","['US', 'FR']",2005-11-17,12036149.0,121.0,"['en', 'es']",The Three Burials of Melquiades Estrada,7.0,180.0,2005
70000000,"[18, 28, 36, 53]",en,9.668761,"[27, 33, 56, 682, 803, 7383, 17032]","['CA', 'US', 'FR']",2005-12-22,130358911.0,164.0,"['ar', 'de', 'el', 'en', 'fr', 'he', 'it', 'ru']",Munich,7.0,706.0,2005
45000000,"[35, 10402]",en,5.037224,"[34, 145]",['US'],2005-12-25,38058335.0,134.0,['en'],The Producers,6.1,153.0,2005
1000000,[18],en,7.398205,"[307, 308]",['US'],2005-12-23,13350369.0,103.0,['en'],Transamerica,6.9,149.0,2005
70000000,[35],en,6.158212,"[79, 129, 705, 6194]",['US'],2005-12-23,88933562.0,97.0,"['en', 'es']",Rumor Has It...,5.3,309.0,2005
60000000,[35],en,7.101422,"[306, 2575, 87840]",['US'],2005-12-21,129181830.0,94.0,['en'],Cheaper by the Dozen 2,5.8,542.0,2005
100000000,[35],en,13.473381,"[23, 441, 76714]",['US'],2005-12-21,202026112.0,90.0,['en'],Fun with Dick and Jane,5.9,639.0,2005
169000,[35],en,5.742659,[491],['GB'],2005-12-02,18564702.0,103.0,['en'],Keeping Mum,6.5,165.0,2005
30000000,"[18, 36, 10749]",en,7.694502,"[12, 22110, 22253, 22254, 22255]",['US'],2005-12-25,30536013.0,135.0,['en'],The New World,6.4,336.0,2005
12000000,"[28, 53, 878]",fr,7.594102,"[104, 3823, 6896]",['FR'],2004-11-09,9584131.0,84.0,['fr'],District B13,6.5,572.0,2004
25000000,"[28, 12, 14, 27]",en,6.514132,[15127],['US'],2005-10-22,2405420.0,95.0,"['en', 'pt']",BloodRayne,3.6,120.0,2005
4800000,[27],en,12.093928,"[1507, 1631, 1632, 1633, 3287, 17793]",['US'],2005-01-06,80578934.0,94.0,['en'],Hostel,5.7,913.0,2005
31000000,[18],en,15.672195,"[306, 1171, 1403, 1645, 7692, 11345, 19951, 19952]","['CZ', 'DE', 'GB']",2006-04-07,28000000.0,125.0,['en'],Tristan & Isolde,6.4,240.0,2006
45000000,"[12, 35, 18]",en,5.53836,[4],['US'],2006-01-13,38399961.0,112.0,"['en', 'fr']",Last Holiday,6.4,123.0,2006
15000000,"[16, 35, 10751]",en,6.398984,"[308, 7580, 49126]",['US'],2005-12-16,51053787.0,80.0,['en'],Hoodwinked!,6.0,491.0,2005
50000000,"[14, 28, 878, 53]",en,12.496805,"[126, 3287]",['US'],2006-01-12,111340801.0,106.0,"['en', 'fr', 'hu']",Underworld: Evolution,6.4,1548.0,2006
7500000,[18],zh,1.883227,"[882, 2269, 5945, 10284, 93117, 93118, 93119]","['CN', 'HK', 'JP']",2005-12-22,3752325.0,107.0,"['ja', 'zh']",Riding Alone for Thousands of Miles,7.3,21.0,2005
28000000,"[12, 18, 36, 10752]",en,2.806002,"[500, 1968, 6194]","['NO', 'GB']",1985-12-25,358574.0,126.0,['en'],Revolution,5.3,22.0,1985
35000000,"[28, 35, 37, 80]",es,19.294832,"[828, 3823, 5358, 6586, 6896, 11473]","['US', 'FR', 'MX']",2006-01-18,10496317.0,93.0,"['en', 'es']",Bandidas,5.8,319.0,2006
26000000,[18],en,5.450751,[9195],['US'],2006-01-27,17496992.0,108.0,['en'],Annapolis,6.0,94.0,2006
40000000,"[35, 80]",en,7.622875,"[306, 508, 1171, 1838, 2646, 10104, 47635, 73956, 79036]",['US'],2006-01-26,138259062.0,99.0,['en'],Big Momma's House 2,5.4,376.0,2006
25000000,"[14, 35, 10751]",en,9.806554,"[33, 1973, 5870, 8411, 10163, 76721]","['FR', 'GB', 'US']",2005-10-21,122489822.0,97.0,['en'],Nanny McPhee,6.4,742.0,2005
25000000,"[27, 9648]",en,11.872997,"[12, 3169, 12067, 48772, 48785, 48788]","['CA', 'DE', 'US']",2006-02-10,117719158.0,93.0,['en'],Final Destination 3,5.8,1000.0,2006
3000000,"[35, 99, 10402]",en,2.092791,[2448],['US'],2005-09-12,11718595.0,100.0,"['en', 'de']",Dave Chappelle's Block Party,6.5,29.0,2005
1100000,"[14, 27]",en,10.254424,"[1212, 13085]","['IT', 'US']",1986-01-17,5450815.0,82.0,['en'],Troll,4.9,60.0,1986
50000000,"[12, 16, 35, 10751]",en,12.602502,"[23, 33, 5556]",['US'],2006-02-10,69834815.0,86.0,['en'],Curious George,6.1,109.0,2006
45000000,[53],en,6.500892,"[79, 3528, 6194, 10157, 10991]","['US', 'AU']",2006-02-10,82800000.0,105.0,['en'],Firewall,5.6,270.0,2006
15000000,"[27, 53]",en,5.149058,"[1302, 3287]",['US'],2006-02-03,66966987.0,87.0,['en'],When a Stranger Calls,5.4,273.0,2006
4750000,"[14, 27, 53]",en,3.743679,"[35, 2778]",['US'],2005-05-12,206871.0,98.0,['en'],Tamara,5.1,64.0,2005
37665000,"[18, 53, 80, 9648]",en,5.388535,"[258, 497]",['US'],2006-02-17,14655628.0,113.0,"['en', 'it']",Freedomland,5.2,71.0,2006
3500000,"[35, 18]",en,4.456904,"[2448, 11027]",['US'],2006-02-07,113783.0,98.0,['en'],Winter Passing,6.7,28.0,2006
40000000,"[12, 18, 10751]",en,13.876881,"[2, 158, 829, 7383, 10227, 20669]",['US'],2006-02-17,120455994.0,120.0,['en'],Eight Below,6.7,553.0,2006
20000000,[35],en,5.682129,"[508, 1171, 10104]","['CH', 'US']",2006-02-17,48548426.0,83.0,['en'],Date Movie,3.6,225.0,2006
17000000,"[28, 80, 18, 53]",en,7.435544,"[1507, 2227, 5357, 18621]","['DE', 'US']",2006-01-06,9500000.0,122.0,"['en', 'ru']",Running Scared,7.0,332.0,2006
6000000,"[18, 35, 10749]",en,4.304175,[35],['US'],2006-02-24,57231524.0,110.0,"['en', 'es']",Madea's Family Reunion,6.0,77.0,2006
30000000,"[878, 28, 53]",en,11.096655,"[3287, 8003]",['US'],2006-03-03,31070211.0,87.0,"['en', 'vi']",Ultraviolet,4.8,468.0,2006
28000000,"[35, 18, 10751, 14, 10749]",en,6.053567,"[508, 890, 10104]",['US'],2006-05-12,38159905.0,103.0,['en'],Just My Luck,5.8,512.0,2006
38000000,"[27, 53]",en,10.307277,[7405],['US'],2006-08-11,29907685.0,90.0,"['en', 'pl']",Pulse,5.0,154.0,2006
55000000,"[28, 12, 80, 53]",en,11.887779,[],"['US', 'DE']",2006-03-01,65664721.0,105.0,['en'],16 Blocks,6.2,675.0,2006
50000000,[35],en,9.438013,"[4, 258, 84423]",['US'],2006-03-10,128406887.0,97.0,['en'],Failure to Launch,5.5,407.0,2006
80000000,"[16, 10751, 35, 12]",en,16.646029,"[9383, 11749]",['US'],2006-03-23,660940780.0,91.0,['en'],Ice Age: The Meltdown,6.5,3034.0,2006
54000000,"[28, 53, 14]",en,20.214422,"[264, 429, 449, 450, 1885, 6194, 7307, 23889]","['DE', 'GB', 'US']",2006-03-15,132511035.0,132.0,['en'],V for Vendetta,7.7,4562.0,2006
20000000,"[35, 18, 10751, 10749]",en,6.916201,"[27, 126]",['US'],2006-03-17,33889159.0,105.0,['en'],She's the Man,6.4,691.0,2006
6500000,"[35, 18]",en,9.369527,"[43, 3567]",['US'],2005-09-05,24793509.0,92.0,['en'],Thank You for Smoking,7.1,670.0,2005
13000000,[18],en,15.295949,"[1225, 8848, 9037, 12260, 26947, 95293, 95294, 95295, 95296]","['DE', 'US']",2006-03-16,2636637.0,125.0,['en'],Find Me Guilty,6.5,139.0,2006
45000000,"[80, 18, 53]",en,13.393548,"[23, 33, 4319]",['US'],2006-03-23,184376254.0,129.0,"['en', 'sq']",Inside Man,7.3,1671.0,2006
3000000,"[80, 18]",af,6.081201,"[563, 564, 565, 566]",['ZA'],2005-08-18,9879971.0,94.0,"['af', 'xh', 'zu']",Tsotsi,6.9,96.0,2005
12000000,"[14, 10749, 10751, 35]",en,11.29062,"[711, 7747]","['AU', 'US']",2006-03-03,23006849.0,104.0,['en'],Aquamarine,5.8,372.0,2006
2000000,"[35, 27]",en,3.3924,[6562],['US'],1994-04-07,2260622.0,85.0,['en'],Leprechaun 2,4.8,51.0,1994
1380000,"[80, 18]",fi,2.329388,[706],['FI'],2006-02-03,1615018.0,78.0,"['fi', 'ru']",Lights in the Dusk,6.6,27.0,2006
15000000,"[27, 53]",en,18.960549,"[43, 444, 445, 1600]","['FR', 'US']",2006-03-10,69623713.0,107.0,['en'],The Hills Have Eyes,6.1,726.0,2006
50000000,"[35, 10751]",en,4.878907,"[2, 10227, 12626]",['US'],2006-03-09,61112916.0,98.0,['en'],The Shaggy Dog,4.5,138.0,2006
25000000,[35],en,3.372523,[6408],"['US', 'IT']",1993-01-01,2438031.0,93.0,"['en', 'it']",Son of the Pink Panther,3.8,44.0,1993
2000000,"[18, 53]",de,9.02255,"[201, 336, 337, 7333]",['DE'],2006-03-15,70000000.0,137.0,['de'],The Lives of Others,7.9,977.0,2006
30000000,[10402],en,5.364459,"[12, 54512]",['US'],2006-03-17,34742066.0,108.0,['en'],Take the Lead,6.6,171.0,2006
27000000,"[18, 53, 80, 9648]",en,11.15092,"[308, 816, 826, 1204, 2116, 21962]","['DE', 'US']",2006-02-24,56308881.0,110.0,['en'],Lucky Number Slevin,7.4,1356.0,2006
12899867,"[35, 18, 10749]",es,6.302926,[49],['ES'],2006-03-16,85582407.0,121.0,['es'],Volver,7.3,419.0,2006
8000000,[18],en,5.052049,"[35, 846, 879, 1708, 5227]",['US'],2006-04-28,18948425.0,112.0,['en'],Akeelah and the Bee,6.7,85.0,2006
9000000,"[27, 53]",en,4.854551,"[158, 915, 1205, 4022]",['US'],2006-03-24,27105095.0,100.0,['en'],Stay Alive,5.3,157.0,2006
70000000,"[80, 9648, 53]",en,15.321902,"[763, 4169, 7340, 19116]","['DE', 'GB', 'US']",2006-03-29,38629478.0,114.0,"['en', 'de']",Basic Instinct 2,4.6,183.0,2006
475000,"[18, 9648]",en,9.00314,[6971],['US'],2005-01-30,3919254.0,110.0,['en'],Brick,6.8,366.0,2005
20000000,[18],en,2.582818,[6194],['US'],2006-03-31,21170563.0,105.0,['en'],ATL,6.0,33.0,2006
18000000,"[28, 16, 878]",fr,9.746725,"[2203, 5381, 7089, 18367]","['FR', 'GB', 'LU']",2006-03-16,1831348.0,105.0,"['en', 'fr']",Renaissance,6.7,78.0,2006
6500000,"[35, 18, 10749]",en,8.869162,[34],['US'],2006-09-07,13368437.0,88.0,['en'],Friends with Money,5.1,132.0,2006
45000000,[35],en,13.096692,[7405],['US'],2006-04-13,178262620.0,83.0,['en'],Scary Movie 4,5.3,779.0,2006
950000,"[18, 53]",en,9.62025,[12355],['US'],2005-01-14,7022209.0,103.0,['en'],Hard Candy,6.8,726.0,2005
8000000,"[16, 12, 10751]",en,0.743274,[],[],1987-08-06,3261638.0,83.0,['en'],Pinocchio and the Emperor of the Night,5.3,4.0,1987
60000000,"[28, 53, 80]",en,12.915358,"[306, 444, 445, 508, 1171, 10104, 28537, 33433]",['US'],2006-04-19,77920346.0,108.0,['en'],The Sentinel,5.8,230.0,2006
80000000,"[10751, 16]",en,7.904333,"[2, 1836, 58323, 58324, 58325]","['CA', 'US']",2006-03-06,37384046.0,94.0,['en'],The Wild,5.1,246.0,2006
50000000,"[27, 9648]",en,7.938457,"[341, 342, 559, 55914]","['CA', 'FR', 'JP', 'US']",2006-04-21,97607453.0,125.0,['en'],Silent Hill,6.3,1093.0,2006
1601792,[18],es,2.329513,"[863, 864, 6505]","['MX', 'BE', 'NL', 'DE', 'FR']",2005-05-15,253527.0,96.0,['es'],Battle in Heaven,5.6,24.0,2005
17000000,"[35, 18, 10751]",en,4.936369,"[33, 1473]",['US'],2006-03-04,7314027.0,107.0,"['en', 'es']",American Dreamz,4.9,97.0,2006
6000000,"[28, 80, 18, 53]",th,9.005167,"[308, 6018, 8211]","['TH', 'AU']",2005-08-11,27165581.0,108.0,"['en', 'zh', 'th', 'vi']",The Protector,6.8,171.0,2005
150000000,"[12, 28, 53]",en,15.687983,"[4, 44, 264, 658, 2269, 14714, 22102]","['CN', 'DE', 'US']",2006-05-03,397850012.0,126.0,"['de', 'en', 'it', 'zh', 'cs', 'cn']",Mission: Impossible III,6.5,2062.0,2006
50000000,[35],en,11.511424,"[5, 763, 7295, 14440, 19116, 93603]","['DE', 'GB', 'US']",2006-04-28,87528173.0,99.0,['en'],RV,5.6,503.0,2006
15000000,"[18, 36, 80, 53, 28]",en,10.527141,"[33, 694, 737, 10163]","['FR', 'GB', 'US']",2006-04-28,76286096.0,111.0,"['en', 'ar', 'de']",United 93,6.9,377.0,2006
8000000,"[18, 10749]",en,11.448612,[2297],['US'],2005-05-13,852872.0,112.0,"['en', 'it']",Down in the Valley,6.0,64.0,2005
80000000,"[35, 16, 10751]",en,9.382953,"[520, 521]",['US'],2006-04-22,343397247.0,83.0,['en'],Over the Hedge,6.3,1116.0,2006
160000000,"[12, 28, 18, 53]",en,6.581669,"[449, 1633, 6194, 14024, 18990, 19943]",['US'],2006-05-12,181674817.0,99.0,"['en', 'es']",Poseidon,5.5,594.0,2006
125000000,"[53, 9648]",en,18.566706,"[5, 23, 8253, 19927]","['US', 'MT', 'FR', 'GB']",2006-05-17,767820459.0,149.0,"['en', 'fr', 'la', 'es']",The Da Vinci Code,6.5,2773.0,2006
210000000,"[12, 28, 878, 53]",en,0.867943,[],"['CA', 'GB', 'US']",2006-05-24,459359555.0,104.0,['en'],X-Men: The Last Stand,6.3,3581.0,2006
52000000,"[10749, 35]",en,6.327193,"[33, 748, 2796]",['US'],2006-06-01,204999686.0,106.0,['en'],The Break-Up,5.6,851.0,2006
400000,[18],en,1.829593,[3459],['US'],2005-09-11,95687.0,90.0,['en'],Twelve and Holding,7.0,20.0,2005
120000000,"[16, 12, 35, 10751]",en,18.907948,"[2, 3]",['US'],2006-06-08,461983149.0,117.0,"['en', 'it', 'ja', 'yi']",Cars,6.6,3991.0,2006
9600000,"[18, 10749]",en,2.637004,[35],['US'],2005-09-03,4386236.0,144.0,['en'],The Lost City,5.9,25.0,2005
1700000,"[35, 18, 10749]",en,2.095106,"[65654, 65655, 65656]",['US'],2005-01-02,12762.0,90.0,['en'],Standing Still,5.7,12.0,2005
25000000,"[18, 27, 53]",en,5.670679,"[306, 519]",['US'],2006-06-06,119188334.0,110.0,['en'],The Omen,5.3,287.0,2006
32000000,"[35, 10751]",en,12.042646,"[4, 2348, 2777]",['US'],2006-06-16,80197993.0,92.0,"['es', 'en']",Nacho Libre,5.6,368.0,2006
40000000,"[10749, 18, 9648]",en,12.589019,"[79, 829, 1143, 6194]",['US'],2006-06-16,114830111.0,99.0,['en'],The Lake House,6.5,689.0,2006
82500000,"[35, 18, 14, 10749]",en,9.796552,"[333, 441, 497, 2608]",['US'],2006-06-22,237681299.0,107.0,"['en', 'pt', 'ja']",Click,6.0,2167.0,2006
35000000,"[35, 18, 10749]",en,13.102384,"[306, 444, 445, 682, 711]",['US'],2006-06-30,326551094.0,109.0,"['en', 'fr']",The Devil Wears Prada,7.0,3198.0,2006
200000000,"[12, 14, 28]",en,29.455314,"[2, 130, 19936]",['US'],2006-06-20,1065659812.0,151.0,"['en', 'tr', 'el', 'zh']",Pirates of the Caribbean: Dead Man's Chest,7.0,5380.0,2006
54000000,"[35, 10749]",en,8.570085,"[33, 11844, 59957]",['US'],2006-07-14,130431368.0,108.0,['en'],"You, Me and Dupree",5.4,421.0,2006
5000000,[35],en,8.466725,"[308, 16934]",['US'],2006-05-25,26888376.0,97.0,['en'],Clerks II,6.9,407.0,2006
75000000,"[18, 53, 14, 9648]",en,8.704554,"[923, 6194, 12236]",['US'],2006-07-21,42285169.0,110.0,['en'],Lady in the Water,5.3,415.0,2006
40000000,"[18, 36]",en,8.852557,"[70, 441, 6542, 12387, 20637, 20638]","['FR', 'US', 'JP']",2006-05-24,60474340.0,123.0,"['en', 'fr', 'la']",Marie Antoinette,6.5,662.0,2006
1000000,[99],en,8.570312,"[3241, 4925, 8746]",['US'],2006-08-04,1678874.0,92.0,"['en', 'fr', 'hu']",Who Killed the Electric Car?,7.2,59.0,2006
1000000,[99],en,6.684925,"[2253, 2315, 6735]",['US'],2006-01-24,46243000.0,100.0,['en'],An Inconvenient Truth,6.7,257.0,2006
85000000,"[28, 80, 18, 53]",en,2.238808,[33],"['JP', 'US']",2006-06-03,158468292.0,104.0,"['en', 'ja']",The Fast and the Furious: Tokyo Drift,6.1,1749.0,2006
270000000,"[12, 14, 28, 878]",en,13.284712,"[429, 923, 6194, 9168]",['US'],2006-06-28,391081192.0,154.0,"['en', 'fr', 'de']",Superman Returns,5.4,1429.0,2006
8000000,"[35, 18]",en,5.320117,"[43, 2570, 12808]",['US'],2006-07-26,100523181.0,102.0,['en'],Little Miss Sunshine,7.5,1728.0,2006
11000000,"[80, 35]",en,8.046375,"[60, 1582, 6407]","['GB', 'US']",1983-08-12,4491986.0,109.0,['en'],Curse of the Pink Panther,3.6,42.0,1983
25000000,[18],en,12.60853,"[838, 2531, 10039, 11258]","['FR', 'JP', 'MX', 'US']",2006-09-08,135330182.0,143.0,"['ar', 'en', 'es', 'fr', 'ja', 'ru']",Babel,6.9,1083.0,2006
64000000,"[35, 80]",en,7.067602,"[497, 1608]",['US'],2006-08-31,101595121.0,98.0,['en'],Little Man,5.3,269.0,2006
75000000,"[16, 35, 10751, 14]",en,15.402378,"[5, 56, 2251, 5752, 11395]",['US'],2006-07-21,140175006.0,91.0,['en'],Monster House,6.3,912.0,2006
33000000,"[28, 80, 27, 53]",en,7.418574,[12],['US'],2006-08-06,62022014.0,105.0,"['en', 'th']",Snakes on a Plane,5.1,504.0,2006
4000000,"[35, 9648]",en,8.16339,"[288, 289, 290, 291]",['GB'],2006-07-27,31584901.0,96.0,['en'],Scoop,6.4,435.0,2006
72500000,[35],en,6.936688,"[5, 10105]",['US'],2006-08-04,162966177.0,116.0,['en'],Talladega Nights: The Ballad of Ricky Bobby,6.2,497.0,2006
110000000,"[28, 12, 35, 10751, 14]",en,16.661966,"[289, 306, 436, 2575]","['US', 'GB']",2006-10-20,574480841.0,108.0,"['en', 'it', 'he']",Night at the Museum,6.4,2949.0,2006
63000000,"[18, 36, 53]",en,13.332102,"[4, 215, 763, 20396]",['US'],2006-08-09,162945894.0,128.0,['en'],World Trade Center,5.9,461.0,2006
30000000,"[35, 18, 14, 10749]",en,10.798092,"[771, 1973]",['US'],2006-09-09,53653224.0,113.0,['en'],Stranger Than Fiction,7.1,743.0,2006
135000000,"[28, 12, 80, 53]",en,11.72545,"[33, 675, 52844, 52845, 52846]","['UY', 'US', 'DE', 'PY']",2006-07-27,163794509.0,134.0,"['en', 'es']",Miami Vice,5.7,494.0,2006
55000000,[18],en,20.981716,"[441, 1423, 7295, 12485]",['US'],2006-12-14,307077295.0,117.0,"['en', 'cn']",The Pursuit of Happyness,7.7,2607.0,2006
18000000,[35],en,7.810301,"[306, 444, 445, 7741, 7742]","['CA', 'US']",2006-07-27,41009669.0,87.0,['en'],John Tucker Must Die,5.9,375.0,2006
50000000,"[14, 12, 16, 35, 10751]",en,7.000272,"[4171, 6194, 84419, 89136]",['US'],2006-07-27,55181129.0,88.0,['en'],The Ant Bully,5.5,375.0,2006
750000,"[35, 18]",en,2.6982,[],['GB'],2005-11-25,1720953.0,108.0,['en'],Mrs Palfrey at The Claremont,6.8,10.0,2005
12000000,"[28, 53, 80]",en,12.627593,"[35, 126, 2152, 11152]",['US'],2006-08-31,42931041.0,88.0,"['en', 'es', 'ko']",Crank,6.6,1172.0,2006
40000000,"[12, 18]",en,6.652197,"[83, 6370, 20395, 60229, 72917]","['FR', 'IT', 'QA', 'TN']",2011-12-21,5446000.0,130.0,['en'],Black Gold,5.9,77.0,2011
20000000,"[18, 28, 80]",en,9.51795,"[972, 1171, 1896, 5357, 21869, 26144, 26146, 26147]","['CA', 'GB', 'US']",2005-01-17,10289.0,106.0,['en'],Chaos,6.1,278.0,2005
51000000,"[16, 35, 10751]",en,6.984949,"[4, 2348, 24955]","['DE', 'US']",2006-08-04,72779000.0,90.0,['en'],Barnyard,5.3,230.0,2006
12000000,"[10402, 18, 10749, 80]",en,14.21769,"[491, 2378, 9195, 74192]",['US'],2006-08-11,114194847.0,104.0,['en'],Step Up,6.7,1092.0,2006
35000000,"[10751, 14, 35]",en,11.967444,"[5, 497]",['US'],2006-08-11,12506188.0,83.0,['en'],Zoom,4.9,140.0,2006
8000000,"[28, 35, 80]",fr,5.397604,"[7169, 88298]",['CA'],2006-07-06,12671300.0,116.0,"['en', 'fr']",Bon Cop Bad Cop,6.5,43.0,2006
700000,[18],en,12.155115,"[446, 2290, 2291, 2292, 2293, 2294]",['US'],2006-08-11,4911725.0,107.0,['en'],Half Nelson,6.5,243.0,2006
12000000,"[14, 18, 53, 878]",en,6.796465,[11561],"['CA', 'GB']",2005-09-09,566611.0,120.0,['en'],Tideland,6.3,147.0,2005
23000000,[35],en,7.06088,"[33, 159]",['US'],2006-08-18,38505009.0,93.0,['en'],Accepted,6.2,412.0,2006
40000000,"[14, 18, 53, 10749]",en,11.494009,[],"['CZ', 'US']",2006-08-18,86915017.0,110.0,['en'],The Illusionist,7.1,1657.0,2006
15000000,[18],en,7.904371,"[225, 247, 258, 866, 1178, 5358, 10843, 16804]","['FR', 'IT', 'GB', 'US']",2006-09-15,123384128.0,103.0,"['de', 'en', 'fr']",The Queen,6.8,344.0,2006
17500000,[35],en,7.481125,[2773],['US'],2006-08-25,19179969.0,110.0,"['en', 'de']",Beerfest,5.8,173.0,2006
40000000,"[9648, 53, 27]",en,9.423256,"[831, 1063, 1088, 4741, 6194, 10254, 10405, 10885, 20453]","['US', 'DE', 'CA']",2006-09-01,38755073.0,102.0,['en'],The Wicker Man,4.0,355.0,2006
5800000,"[28, 12, 18]",en,0.906143,"[2894, 2895, 2896]",['US'],2006-09-01,7000000.0,95.0,['en'],Crossover,4.2,10.0,2006
900000,"[18, 53]",en,4.997751,[769],['US'],2005-09-12,381420.0,96.0,['en'],The Quiet,6.1,73.0,2005
6500000,"[18, 36, 10752]",en,6.752524,"[225, 707, 744, 1898, 2274, 2452, 3012, 5267, 7680, 12695, 12696, 19929, 19930, 19931, 19932, 19933]","['IE', 'GB', 'DE', 'IT', 'ES', 'FR', 'BE', 'CH']",2006-06-23,22889018.0,124.0,"['en', 'ga', 'la']",The Wind That Shakes the Barley,7.1,155.0,2006
20000000,"[28, 12, 14, 27, 878, 53]",en,12.72212,[127],['US'],2006-09-08,37597471.0,97.0,['en'],The Covenant,5.2,295.0,2006
2000000,[18],en,3.319349,[4732],['US'],2006-09-08,622806.0,96.0,['en'],Sherrybaby,6.3,43.0,2006
30000000,"[12, 35, 878]",en,12.130803,"[306, 20992]",['US'],2006-09-01,495303.0,84.0,['en'],Idiocracy,6.3,681.0,2006
35000000,"[18, 12, 878, 10749]",en,11.577121,"[508, 6194, 6438, 7503, 10104]",['US'],2006-09-06,15304890.0,96.0,['en'],The Fountain,6.8,852.0,2006
6000000,"[35, 18, 14]",fr,10.603991,"[9, 591, 5358, 6586, 11911, 11912]","['FR', 'IT']",2006-02-11,9524340.0,105.0,"['en', 'fr', 'es']",The Science of Sleep,6.8,253.0,2006
1549000,"[28, 80, 53, 18]",cn,4.331811,"[2884, 5686, 51469, 51470]","['HK', 'CN']",2005-05-12,7096000.0,107.0,"['en', 'cn']",Initial D,6.3,46.0,2005
50000000,[18],en,6.506572,"[33, 342, 2982, 4700, 8769, 10254, 10885, 22443]","['FR', 'DE', 'US']",2006-09-15,49111202.0,121.0,['en'],The Black Dahlia,5.7,292.0,2006
30000000,"[28, 12, 80, 18]",en,5.025475,[5],['US'],2006-09-15,41480851.0,125.0,['en'],Gridiron Gang,6.6,210.0,2006
40000000,"[28, 12, 18, 53]",en,7.735233,"[152, 4564, 9195]",['US'],2006-12-07,120175290.0,139.0,['en'],Apocalypto,7.3,1252.0,2006
60000000,"[28, 12, 18, 36, 10749, 10752]",en,5.460942,"[289, 3241, 6277, 6362]","['GB', 'US']",2006-09-22,17800000.0,140.0,"['en', 'fr']",Flyboys,6.3,274.0,2006
11000000,"[28, 35, 99]",en,7.915368,[4],['US'],2006-09-22,72778712.0,95.0,['en'],Jackass Number Two,6.4,306.0,2006
55000000,"[18, 53]",en,7.991168,"[441, 1208, 7295, 11317, 23238]",['US'],2006-09-10,9450897.0,125.0,['en'],All the King's Men,5.7,95.0,2006
450000,"[18, 10749]",en,2.333661,"[41047, 60473]","['GB', 'US']",2006-06-07,973525.0,84.0,['en'],Conversations with Other Women,6.2,38.0,2006
18000000,[35],en,8.278336,"[306, 20567]",['US'],2006-11-01,261572744.0,82.0,"['en', 'he', 'kk']",Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1617.0,2006
19000000,"[14, 18, 10752]",es,26.817754,"[2029, 7470, 11628]","['ES', 'US', 'MX']",2006-05-27,83258226.0,118.0,['es'],Pan's Labyrinth,7.6,3122.0,2006
70000000,"[28, 12, 18]",en,10.031817,"[1836, 1838, 9195, 10157, 15763]",['US'],2006-09-28,55011732.0,139.0,['en'],The Guardian,6.8,394.0,2006
